ts_code,trade_date,close,score,green_count,s_vol,s_conc,s_drift,s_wr,s_peak,s_ma,s_dyn,signal,signal_cn,conc_change,drift_pct,action_level,priority,med_cost,main_peak,winner_ratio
601609.SH,20250225,6.14,83,5,14,18,7,15,12,5,12,WASHING,🟡 底部洗盘,-0.0291,0.0049,🟢 信号确认,0,6.13,6.16,0.5589
002534.SZ,20250225,12.92,81,5,14,25,25,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0978,0.0674,🟢 信号确认,0,12.67,12.9,0.824
002091.SZ,20250225,7.53,73,3,10,15,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0193,0.004,🟢 接近,1,7.52,7.49,0.5616
002609.SZ,20250226,8.74,106,6,16,18,14,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0253,0.0154,🟢 信号确认,0,8.56,8.68,0.6374
002017.SZ,20250226,11.22,101,5,18,18,14,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0347,0.0111,🟢 信号确认,0,10.93,10.99,0.7444
002534.SZ,20250226,12.97,84,5,18,25,25,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1055,0.0735,🟢 信号确认,0,12.7,12.91,0.816
002540.SZ,20250226,6.06,81,4,10,15,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0185,0.0,🟢 信号确认,0,5.99,5.93,0.5803
002017.SZ,20250227,11.04,108,6,18,18,14,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0391,0.0111,🟢 信号确认,0,10.92,11.03,0.6297
301293.SZ,20250227,50.5,108,6,14,25,15,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1388,0.0223,🟢 信号确认,0,49.46,50.0,0.6469
002243.SZ,20250227,9.12,102,5,18,25,9,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1409,0.008,🟢 信号确认,0,8.87,9.09,0.7287
601609.SH,20250227,6.2,97,5,14,18,14,15,15,5,16,ACCUMULATING,🔥 主力吸筹,-0.0361,0.0116,🟢 信号确认,0,6.13,6.16,0.6928
002609.SZ,20250227,8.59,95,5,12,18,14,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0326,0.0154,🟢 信号确认,0,8.56,8.62,0.501
002489.SZ,20250227,3.52,94,5,14,25,8,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1355,0.0058,🟢 信号确认,0,3.44,3.52,0.7004
002540.SZ,20250227,5.99,77,4,14,15,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0185,0.0,🟢 信号确认,0,5.99,5.99,0.507
002367.SZ,20250228,7.0,109,6,20,21,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0428,0.0101,🟢 信号确认,0,7.0,7.0,0.5504
688548.SH,20250228,10.55,105,6,20,18,18,15,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0344,0.0283,🟢 信号确认,0,10.53,10.0,0.5218
600746.SH,20250228,7.21,86,5,18,18,11,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0311,0.0084,🟢 信号确认,0,7.19,7.23,0.5519
001208.SZ,20250228,10.35,83,5,20,21,25,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0555,0.0405,🟢 信号确认,0,9.77,9.72,0.8403
002017.SZ,20250228,10.49,86,4,14,18,14,10,6,12,12,ACCUMULATING,🔥 主力吸筹,-0.0327,0.0102,🟢 信号确认,0,10.92,11.03,0.3067
002158.SZ,20250228,19.17,85,4,10,15,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0223,-0.0047,🟢 信号确认,0,19.06,19.15,0.5916
601609.SH,20250228,6.08,80,4,14,18,14,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0361,0.0116,🟢 信号确认,0,6.13,6.16,0.4159
002440.SZ,20250303,6.95,118,7,18,25,21,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0731,0.0269,🟢 信号确认,0,6.88,6.91,0.6711
603698.SH,20250303,16.95,105,7,18,18,18,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0337,0.0208,🟢 信号确认,0,16.72,17.06,0.6291
001208.SZ,20250303,10.24,103,5,16,21,21,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0466,0.0284,🟢 信号确认,0,9.77,9.72,0.7706
002440.SZ,20250304,6.93,122,7,18,25,21,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0729,0.0269,🟢 信号确认,0,6.88,6.91,0.5992
603698.SH,20250304,17.18,110,6,18,21,21,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0427,0.0283,🟢 信号确认,0,16.72,17.06,0.7477
688548.SH,20250304,10.68,89,6,16,18,21,15,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0343,0.0283,🟢 信号确认,0,10.53,10.7,0.5716
002367.SZ,20250304,7.15,108,5,20,21,17,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.044,0.016,🟢 信号确认,0,7.0,7.0,0.7641
600746.SH,20250304,7.3,104,5,18,18,17,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0302,0.0127,🟢 信号确认,0,7.2,7.22,0.7271
002158.SZ,20250304,19.26,93,5,18,15,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.023,0.0,🟢 信号确认,0,19.06,19.15,0.6442
002540.SZ,20250304,6.05,89,5,14,15,6,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0241,0.005,🟢 信号确认,0,5.99,5.99,0.6139
002258.SZ,20250304,8.6,67,3,16,15,6,8,15,-5,12,WASHING,🟡 底部洗盘,-0.022,0.0,🟢 接近,1,8.47,8.47,0.7229
688548.SH,20250305,10.83,117,7,16,18,25,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0368,0.0403,🟢 信号确认,0,10.59,10.7,0.6942
002440.SZ,20250305,6.85,106,6,14,25,21,10,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0721,0.0223,🟢 信号确认,0,6.88,6.91,0.4389
601609.SH,20250305,6.18,100,6,14,18,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0305,0.0116,🟢 信号确认,0,6.13,6.16,0.6444
603310.SH,20250305,19.53,97,6,14,18,8,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0362,0.009,🟢 信号确认,0,19.1,19.1,0.6963
002367.SZ,20250305,7.14,103,5,18,21,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.044,0.016,🟢 信号确认,0,7.0,7.0,0.7604
600746.SH,20250305,7.32,75,5,18,18,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0342,0.0127,🟢 信号确认,0,7.2,7.22,0.7841
002540.SZ,20250305,6.19,94,4,14,15,14,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0249,0.0101,🟢 信号确认,0,6.02,5.99,0.7376
002158.SZ,20250305,19.15,81,4,18,15,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.023,0.0,🟢 信号确认,0,19.06,19.15,0.5834
605099.SH,20250306,21.26,98,6,14,21,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0579,0.0,🟢 信号确认,0,20.96,20.85,0.6968
603310.SH,20250306,19.29,94,6,14,18,8,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0274,0.009,🟢 信号确认,0,19.1,19.1,0.6268
002367.SZ,20250306,7.24,78,6,18,18,21,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.04,0.0204,🟢 信号确认,0,7.0,7.0,0.8315
002540.SZ,20250306,6.17,101,5,18,18,14,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0257,0.0152,🟢 信号确认,0,6.02,5.99,0.7011
002440.SZ,20250306,6.86,94,5,14,25,21,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0721,0.0223,🟢 信号确认,0,6.88,6.88,0.4429
002498.SZ,20250306,3.51,91,4,10,15,12,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0205,0.0177,🟢 信号确认,0,3.45,3.5,0.6713
601609.SH,20250306,6.2,82,4,10,18,7,8,15,12,12,WASHING,🟡 底部洗盘,-0.0346,0.0049,🟢 信号确认,0,6.13,6.16,0.7122
600637.SH,20250306,8.17,77,4,11,18,11,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0381,0.01,🟢 信号确认,0,8.08,8.17,0.6411
603310.SH,20250307,19.23,102,6,18,18,12,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0292,0.0176,🟢 信号确认,0,19.1,19.1,0.5367
002367.SZ,20250307,7.26,78,6,18,21,21,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.046,0.0248,🟢 信号确认,0,7.03,7.0,0.8596
600746.SH,20250307,7.33,100,5,18,18,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0306,0.0155,🟢 信号确认,0,7.22,7.22,0.7617
002540.SZ,20250307,6.2,92,4,18,15,12,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0248,0.0101,🟢 信号确认,0,6.02,5.99,0.7269
002498.SZ,20250310,3.46,81,5,14,15,18,15,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0218,0.0268,🟢 信号确认,0,3.45,3.47,0.5214
600746.SH,20250310,7.41,72,5,18,18,17,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0306,0.0155,🟢 接近,1,7.22,7.22,0.8681
002367.SZ,20250310,7.4,72,4,10,21,21,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0447,0.0203,🟢 接近,1,7.03,7.0,0.8491
603310.SH,20250311,19.13,101,6,18,18,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0292,0.0176,🟢 信号确认,0,19.1,19.1,0.5476
688548.SH,20250311,10.88,96,5,13,21,11,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0585,0.0161,🟢 信号确认,0,10.7,11.11,0.5912
301371.SZ,20250311,37.8,71,4,16,6,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0056,0.0,🟢 接近,1,37.06,37.48,0.7317
301071.SZ,20250312,34.61,99,6,14,25,9,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.1103,0.0064,🟢 信号确认,0,34.47,34.69,0.5407
002540.SZ,20250312,6.18,102,5,18,15,11,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.02,0.0083,🟢 信号确认,0,6.04,5.99,0.64
301371.SZ,20250312,37.51,79,5,17,6,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0056,0.0,🟢 信号确认,0,37.06,37.48,0.6689
001322.SZ,20250312,8.77,69,5,14,18,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0336,0.0286,🟢 接近,1,8.28,8.34,0.9223
301071.SZ,20250313,34.94,108,6,18,25,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1103,0.0064,🟢 信号确认,0,34.47,34.69,0.696
002540.SZ,20250313,6.13,99,5,18,15,11,15,12,12,16,ACCUMULATING,🔥 主力吸筹,-0.0246,0.0083,🟢 信号确认,0,6.04,6.18,0.5888
001322.SZ,20250314,8.49,110,5,20,15,21,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.025,0.021,🟢 信号确认,0,8.28,8.34,0.7333
605099.SH,20250314,21.95,71,4,18,25,14,8,10,8,12,ACCUMULATING,🔥 主力吸筹,-0.0655,0.0106,🟢 接近,1,21.07,20.85,0.7883
301071.SZ,20250317,34.83,94,5,16,25,14,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.1039,0.0064,🟢 信号确认,0,34.47,34.91,0.5965
605099.SH,20250317,21.84,100,4,18,25,17,8,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0654,0.0106,🟢 信号确认,0,21.07,20.85,0.7381
600226.SH,20250318,2.85,113,5,14,25,25,8,10,15,16,ACCUMULATING,🔥 主力吸筹,-0.0615,0.0898,🟢 信号确认,0,2.79,2.82,0.7468
301071.SZ,20250318,35.45,78,5,16,25,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1198,0.0194,🟢 信号确认,0,34.69,34.91,0.8153
002032.SZ,20250318,53.21,79,4,14,12,6,15,15,5,12,WASHING,🟡 底部洗盘,-0.009,0.0,🟢 信号确认,0,53.18,52.93,0.6177
601686.SH,20250318,5.71,81,3,10,15,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.025,0.0,🟢 信号确认,0,5.63,5.66,0.7274
001322.SZ,20250319,8.4,115,7,18,25,18,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0674,0.0208,🟢 信号确认,0,8.34,8.4,0.6478
600226.SH,20250319,2.84,114,6,14,21,25,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.051,0.0898,🟢 信号确认,0,2.79,2.82,0.7368
605099.SH,20250319,21.67,106,6,14,25,17,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0716,0.0163,🟢 信号确认,0,21.19,20.85,0.6783
301071.SZ,20250319,35.88,79,5,20,25,17,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1069,0.0194,🟢 信号确认,0,34.69,34.91,0.8927
605016.SH,20250319,19.36,75,5,18,18,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0288,0.0429,🟢 信号确认,0,18.25,18.44,0.9002
001322.SZ,20250320,8.39,111,7,14,25,21,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0688,0.0284,🟢 信号确认,0,8.34,8.4,0.5527
301071.SZ,20250320,34.98,116,6,16,25,17,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.1069,0.0194,🟢 信号确认,0,34.69,34.91,0.6381
002121.SZ,20250320,4.74,110,6,18,21,14,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0546,0.0107,🟢 信号确认,0,4.71,4.74,0.6058
601226.SH,20250320,6.91,97,6,14,25,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.1101,0.0059,🟢 信号确认,0,6.82,6.82,0.6756
600226.SH,20250320,2.84,107,5,10,21,25,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.056,0.0898,🟢 信号确认,0,2.79,2.82,0.7359
605016.SH,20250320,19.06,77,4,18,15,25,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.018,0.0429,🟢 信号确认,0,18.25,18.44,0.82
603712.SH,20250421,20.19,114,6,14,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0632,0.0782,🟢 信号确认,0,19.45,19.96,0.7308
688047.SH,20250421,137.11,99,6,16,25,11,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0738,0.0157,🟢 信号确认,0,136.7,137.76,0.5553
603712.SH,20250422,19.88,99,5,10,25,25,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0737,0.0932,🟢 信号确认,0,19.58,19.96,0.6217
000523.SZ,20250423,3.47,115,7,18,18,25,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0397,0.1173,🟢 信号确认,0,3.43,3.45,0.6813
600729.SH,20250423,32.46,115,6,20,25,25,15,6,12,12,ACCUMULATING,🔥 主力吸筹,-0.1127,0.0748,🟢 信号确认,0,30.88,33.51,0.6507
603733.SH,20250423,21.96,91,6,18,18,8,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0256,0.0052,🟢 信号确认,0,21.35,22.4,0.6213
000735.SZ,20250423,6.27,87,5,18,25,21,4,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1311,0.0354,🟢 信号确认,0,6.44,6.4,0.289
000935.SZ,20250506,16.05,104,6,14,25,15,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0873,0.0391,🟢 信号确认,0,15.94,15.94,0.5007
603698.SH,20250506,16.91,94,6,16,25,6,15,12,8,12,WASHING,🟡 底部洗盘,-0.0813,0.0,🟢 信号确认,0,16.83,16.95,0.5119
603733.SH,20250506,21.13,82,4,18,18,14,10,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0256,0.0186,🟢 信号确认,0,21.35,21.03,0.3898
002768.SZ,20250506,25.32,78,4,18,7,7,15,15,0,16,WASHING,🟡 底部洗盘,-0.0057,0.0048,🟢 信号确认,0,24.98,25.23,0.6406
600012.SH,20250507,17.24,112,7,14,18,25,15,12,12,16,ACCUMULATING,🔥 主力吸筹,-0.0334,0.0406,🟢 信号确认,0,16.91,17.27,0.6491
000935.SZ,20250507,16.14,105,6,14,25,16,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0865,0.0388,🟢 信号确认,0,16.06,15.94,0.5809
300748.SZ,20250507,21.59,94,5,20,25,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0876,0.0,🟢 信号确认,0,20.95,20.95,0.7269
300470.SZ,20250507,37.23,81,5,14,6,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0074,0.0113,🟢 信号确认,0,36.85,36.04,0.5505
002768.SZ,20250507,25.63,83,4,18,6,9,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0064,0.0097,🟢 信号确认,0,25.1,25.23,0.7649
603733.SH,20250507,21.21,75,4,18,18,12,10,15,-10,12,ACCUMULATING,🔥 主力吸筹,-0.0256,0.0186,🟢 信号确认,0,21.35,21.03,0.4423
688037.SH,20250508,97.59,109,7,16,21,25,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0556,0.065,🟢 信号确认,0,95.13,98.04,0.6582
600012.SH,20250508,17.21,100,6,14,18,25,15,12,0,16,ACCUMULATING,🔥 主力吸筹,-0.0341,0.0449,🟢 信号确认,0,16.98,17.27,0.65
603698.SH,20250508,17.26,99,6,16,25,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0893,0.0071,🟢 信号确认,0,16.95,16.95,0.688
600031.SH,20250508,19.41,96,6,14,7,25,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.011,0.0878,🟢 信号确认,0,19.07,19.07,0.6816
300748.SZ,20250508,21.55,90,5,20,21,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0525,0.0,🟢 信号确认,0,20.95,20.95,0.7246
601799.SH,20250508,133.4,88,5,18,10,6,15,12,15,12,WASHING,🟡 底部洗盘,-0.0205,0.0,🟢 信号确认,0,128.67,135.26,0.6823
600869.SH,20250508,4.92,84,5,20,6,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0103,0.0083,🟢 信号确认,0,4.84,4.88,0.6491
001965.SZ,20250508,12.93,80,5,14,18,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0336,0.0,🟢 信号确认,0,12.93,12.83,0.5502
002216.SZ,20250509,11.73,111,7,18,21,18,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0531,0.0327,🟢 信号确认,0,11.69,11.69,0.5096
300748.SZ,20250509,21.27,100,6,20,21,8,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0453,0.0086,🟢 信号确认,0,21.13,21.5,0.5701
603698.SH,20250509,17.11,99,6,16,25,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0893,0.0071,🟢 信号确认,0,16.95,16.95,0.6339
600869.SH,20250509,4.88,87,5,20,6,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.012,0.0167,🟢 信号确认,0,4.88,4.88,0.5725
600012.SH,20250509,17.45,74,5,14,18,25,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0341,0.0449,🟢 接近,1,16.98,17.27,0.8024
601799.SH,20250509,134.0,76,4,18,12,6,8,12,8,12,WASHING,🟡 底部洗盘,-0.0205,0.0,🟢 信号确认,0,128.67,135.26,0.7103
600012.SH,20250512,17.29,115,7,14,18,25,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0356,0.0538,🟢 信号确认,0,17.05,17.27,0.6851
002410.SZ,20250512,14.8,108,7,14,18,25,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0424,0.0804,🟢 信号确认,0,14.64,14.83,0.5691
600251.SH,20250512,7.49,120,6,20,21,25,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0508,0.0423,🟢 信号确认,0,7.4,7.47,0.7211
688037.SH,20250512,95.92,112,6,12,21,25,15,12,15,12,ACCUMULATING,🔥 主力吸筹,-0.0533,0.0564,🟢 信号确认,0,95.13,98.04,0.5575
000935.SZ,20250512,16.29,104,6,18,21,8,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0547,0.0075,🟢 信号确认,0,16.06,15.94,0.6333
000592.SZ,20250512,3.05,102,6,18,15,22,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0306,0.0557,🟢 信号确认,0,3.03,3.06,0.5405
002080.SZ,20250512,14.57,91,5,14,15,15,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0196,0.0325,🟢 信号确认,0,14.31,14.58,0.5973
001965.SZ,20250512,13.01,84,5,18,18,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0368,-0.0031,🟢 信号确认,0,12.93,12.97,0.6136
600346.SH,20250512,15.62,84,5,18,18,8,8,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0395,0.0092,🟢 信号确认,0,15.37,15.63,0.7176
002179.SZ,20250512,42.23,102,4,10,18,25,8,10,15,16,ACCUMULATING,🔥 主力吸筹,-0.0263,0.0723,🟢 信号确认,0,41.25,41.05,0.728
002978.SZ,20250512,32.03,91,4,16,25,12,8,10,8,12,ACCUMULATING,🔥 主力吸筹,-0.0638,0.0156,🟢 信号确认,0,31.25,30.14,0.7122
002597.SZ,20250512,24.77,84,4,14,12,14,15,12,5,12,ACCUMULATING,🔥 主力吸筹,-0.0116,0.0144,🟢 信号确认,0,24.71,24.94,0.5384
600251.SH,20250513,7.49,120,6,20,21,25,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0559,0.0423,🟢 信号确认,0,7.4,7.47,0.716
688037.SH,20250513,98.76,120,6,16,25,25,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0626,0.0645,🟢 信号确认,0,95.86,98.04,0.7349
000935.SZ,20250513,16.59,99,5,18,25,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0678,0.0,🟢 信号确认,0,16.06,15.94,0.7406
002597.SZ,20250513,24.86,95,5,18,12,14,15,12,8,16,ACCUMULATING,🔥 主力吸筹,-0.0116,0.0144,🟢 信号确认,0,24.71,24.94,0.6031
002978.SZ,20250513,31.49,94,5,16,25,11,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0627,0.0103,🟢 信号确认,0,31.25,30.14,0.5714
000592.SZ,20250513,3.03,93,5,20,12,22,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.019,0.0484,🟢 信号确认,0,3.03,3.06,0.539
002080.SZ,20250513,14.73,91,5,14,15,15,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0193,0.0323,🟢 信号确认,0,14.4,14.93,0.6729
688396.SH,20250513,47.41,90,5,12,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0391,0.0,🟢 信号确认,0,47.07,47.07,0.5423
600012.SH,20250513,17.45,75,5,10,18,25,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0398,0.0538,🟢 信号确认,0,17.05,17.35,0.7965
002179.SZ,20250513,40.96,87,4,10,18,25,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0366,0.0723,🟢 信号确认,0,41.25,41.05,0.3808
600031.SH,20250514,19.58,114,7,14,21,22,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0496,0.0687,🟢 信号确认,0,19.14,19.07,0.6873
003039.SZ,20250514,13.82,113,7,18,21,20,15,12,15,12,ACCUMULATING,🔥 主力吸筹,-0.0487,0.0807,🟢 信号确认,0,13.79,13.94,0.5436
000935.SZ,20250514,16.41,106,6,18,25,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0603,0.0,🟢 信号确认,0,16.06,15.94,0.6356
600012.SH,20250514,17.27,103,6,14,18,25,15,15,0,16,ACCUMULATING,🔥 主力吸筹,-0.0353,0.0538,🟢 信号确认,0,17.05,17.27,0.6116
002978.SZ,20250514,31.86,98,6,16,21,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0576,0.0103,🟢 信号确认,0,31.25,31.56,0.6636
600251.SH,20250514,7.53,85,6,18,21,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0559,0.0423,🟢 信号确认,0,7.4,7.47,0.7877
600346.SH,20250514,15.6,85,6,14,18,6,15,12,8,12,WASHING,🟡 底部洗盘,-0.039,0.0046,🟢 信号确认,0,15.37,15.63,0.6943
002597.SZ,20250514,25.0,107,5,14,15,17,15,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0218,0.0194,🟢 信号确认,0,24.71,24.94,0.6708
688037.SH,20250514,98.15,105,5,12,21,25,8,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0523,0.0561,🟢 信号确认,0,95.86,98.04,0.7343
300748.SZ,20250514,21.65,100,5,18,21,11,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0538,0.0086,🟢 信号确认,0,21.13,21.5,0.7148
000592.SZ,20250514,3.09,99,5,16,15,18,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0352,0.0377,🟢 信号确认,0,3.03,3.08,0.7033
600869.SH,20250514,4.92,87,5,20,9,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0187,0.0083,🟢 信号确认,0,4.88,4.92,0.6326
601881.SH,20250514,16.88,84,3,18,15,6,8,10,15,12,WASHING,🟡 底部洗盘,-0.0275,-0.0006,🟢 信号确认,0,16.14,15.92,0.7423
002179.SZ,20250514,40.46,75,3,10,18,25,4,6,0,12,ACCUMULATING,🔥 主力吸筹,-0.0297,0.0718,🟢 信号确认,0,41.33,41.89,0.2778
600012.SH,20250515,17.37,108,6,14,18,25,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.036,0.0587,🟢 信号确认,0,17.13,17.35,0.744
000592.SZ,20250515,3.04,98,6,12,21,18,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0445,0.0377,🟢 信号确认,0,3.03,3.06,0.5143
300748.SZ,20250515,21.31,96,6,18,21,6,15,12,12,12,WASHING,🟡 底部洗盘,-0.0433,0.0,🟢 信号确认,0,21.13,21.5,0.5129
600491.SH,20250515,3.97,88,6,14,18,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0398,0.0,🟢 信号确认,0,3.9,3.95,0.6792
600251.SH,20250515,7.51,86,6,18,25,25,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0609,0.0423,🟢 信号确认,0,7.4,7.47,0.7866
688037.SH,20250515,96.0,101,5,12,21,25,15,12,0,16,ACCUMULATING,🔥 主力吸筹,-0.0502,0.0477,🟢 信号确认,0,95.86,98.04,0.5309
002597.SZ,20250515,24.86,97,5,14,15,17,15,12,8,16,ACCUMULATING,🔥 主力吸筹,-0.0218,0.0194,🟢 信号确认,0,24.71,24.94,0.5881
002978.SZ,20250515,31.7,87,5,16,21,11,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0576,0.0103,🟢 信号确认,0,31.25,31.72,0.6022
600346.SH,20250515,15.81,68,5,18,21,8,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0437,0.0085,🟢 接近,1,15.43,15.63,0.8828
000592.SZ,20250516,3.07,116,7,16,25,18,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0884,0.0271,🟢 信号确认,0,3.03,3.06,0.6069
