ts_code,entry_score,green_count,signal_date,entry_date,entry_price,exit_date,exit_price,days_held,shares,partial_sold,realized_pnl,pnl_pct,exit_reason
002039.SZ,113,7,20260106,20260107,18.146,20260227,18.004,31,2200,False,-352.67,-0.88,横盘31天出场
688708.SH,117,7,20260302,20260303,64.93,20260304,60.264,1,600,False,-2835.66,-7.27,硬止损-9%
