排名,代码,名称,板块,现价,涨跌%,市值亿,信号,动态信号,总分,量能分,收敛分,漂移分,获利分,峰位分,均线分,精度分,精度明细,集中度Δ,重心漂移,获利比,集中度,地量天,量恢复,中位成本,峰数,主峰价,+10%卖1/3,+25%二目标,硬止损-7%,操作建议
1,002267.SZ,陕天然气,供气供热,8.04,0.75,89.4,🟢 信号确认,🟡 底部洗盘,92,20,11,7,20,15,8,11,"重心未上移✗,集中度收敛✓,获利盘61%✓,筹码密集0.148✓",-2.7%,+0.38%,61.4%,14.8%,7,0.798,7.97,1,8.0,8.84,10.05,7.48,吸筹信号强烈+临界突破，等待入场时机(选股器是雷达不是扳机)
