排名,代码,名称,板块,现价,涨跌%,市值亿,信号,动态信号,总分,量能分,收敛分,漂移分,获利分,峰位分,均线分,精度分,精度明细,集中度Δ,重心漂移,获利比,集中度,地量天,量恢复,中位成本,峰数,主峰价,+10%卖1/3,+25%二目标,硬止损-7%,操作建议
1,002380.SZ,科远智慧,软件服务,35.05,-1.54,84.1,🟢 信号确认,🔥 主力吸筹,103,16,15,26,10,15,8,13,"重心上移✓,集中度收敛✓,获利盘74%✓,筹码分散0.345✗",-8.2%,+2.98%,74.5%,34.5%,7,1.054,33.83,2,33.83,38.55,43.81,32.6,吸筹信号强烈+临界突破，等待入场时机(选股器是雷达不是扳机)
